./solvers/minlpbnb/instances/castro3m2.stdout:DATA, castro3m2.jl, 51, 0, 0, 54, Min, 391.15107757239764, NaN, Optimal, 0.5648400783538818
./solvers/minlpbnb/instances/kport20.stdout:DATA, kport20.jl, 102, 2, 38, 28, Min, 27.92226720794664, -27.922267207066348, Optimal, 8.714375972747803
./solvers/minlpbnb/instances/castro16m2.stdout:DATA, castro16m2.jl, 244, 0, 0, 234, Min, 1400.927283537354, NaN, Optimal, 0.8027398586273193
./solvers/minlpbnb/instances/castro4m2.stdout:DATA, castro4m2.jl, 76, 0, 0, 66, Min, 89.83606561312048, NaN, Optimal, 0.6090939044952393
./solvers/minlpbnb/instances/graphpart_clique-50.stdout:DATA, graphpart_clique-50.jl, 151, 150, 0, 51, Min, NaN, NaN, Error, 2.3188316184945e-310
./solvers/minlpbnb/instances/graphpart_clique_50.stdout:DATA, graphpart_clique_50.jl, 151, 150, 0, 51, Min, NaN, NaN, Error, 0.0
./solvers/minlpbnb/instances/castro15m2.stdout:DATA, castro15m2.jl, 174, 0, 0, 152, Min, 2495.083333497915, NaN, Optimal, 1.105950117111206
./solvers/minlpbnb/instances/castro6m2.stdout:DATA, castro6m2.jl, 174, 0, 0, 152, Min, 227.9809829331539, NaN, Optimal, 0.9349360466003418
./solvers/minlpbnb/instances/house.stdout:DATA, house.jl, 9, 0, 0, 9, Min, -4500.000045260401, NaN, Optimal, 0.5950839519500732
./solvers/minlpbnb/instances/alkyl.stdout:DATA, alkyl.jl, 15, 0, 0, 8, Min, -1.7650001750439384, NaN, Optimal, 0.7178909778594971
./solvers/minlpbnb/instances/genpooling_lee2.stdout:DATA, genpooling_lee2.jl, 54, 9, 0, 93, Min, -3702.5742591008548, -3702.5742591008548, Optimal, 2.8318519592285156
./solvers/minlpbnb/instances/ex1265.stdout:DATA, ex1265.jl, 130, 100, 0, 134, Min, 10.300000006146755, 10.300000006146755, Optimal, 20.522157907485962
./solvers/minlpbnb/instances/gear4.stdout:DATA, gear4.jl, 7, 0, 4, 2, Min, 1.6419856450339874, 1.6419856450339874, Optimal, 143.643394947052
./solvers/minlpbnb/instances/meanvarx.stdout:DATA, meanvarx.jl, 35, 14, 0, 44, Min, 14.369230941965112, 14.369230941965112, Optimal, 2.1616358757019043
./solvers/minlpbnb/instances/wager.stdout:DATA, wager.jl, 157, 30, 54, 143, Min, 0, NaN, Unbounded, 2.34171977351124e-310
./solvers/minlpbnb/instances/castro7m2.stdout:DATA, castro7m2.jl, 174, 0, 0, 152, Min, 0.0, NaN, Optimal, 0.9307448863983154
./solvers/minlpbnb/instances/util.stdout:DATA, util.jl, 145, 28, 0, 167, Min, 999.621257988395, -999.5538846879965, Optimal, 8.209604978561401
./solvers/minlpbnb/instances/genpooling_meyer15.stdout:DATA, genpooling_meyer15.jl, 735, 352, 0, 769, Min, 943734.024151488, 943734.024151488, Optimal, 140.33514404296875
./solvers/minlpbnb/instances/genpooling_meyer4.stdout:DATA, genpooling_meyer4.jl, 119, 55, 0, 142, Min, 1.4069459294546966e6, 1.4069459294546966e6, Optimal, 6.915187120437622
./solvers/minlpbnb/instances/castro12m2.stdout:DATA, castro12m2.jl, 517, 0, 0, 408, Min, 1205.4418608897315, NaN, Optimal, 0.7530949115753174
./solvers/minlpbnb/instances/primary.stdout:DATA, primary.jl, 82, 8, 52, 164, Min, NaN, 100.00000199507488, UserLimit, 3600.0171098709106
./solvers/minlpbnb/instances/kport40.stdout:DATA, kport40.jl, 268, 3, 111, 49, Min, 31.003212109104386, 31.003212109104386, Optimal, 95.21282911300659
./solvers/minlpbnb/instances/camshape100.stdout:DATA, camshape100.jl, 200, 0, 0, 201, Min, -4.284199553989718, NaN, Optimal, 1.5081748962402344
./solvers/minlpbnb/instances/castro8m2.stdout:DATA, castro8m2.jl, 359, 0, 0, 335, Min, NaN, NaN, UserLimit, 2.36640537817244e-310
./solvers/minlpbnb/instances/castro11m2.stdout:DATA, castro11m2.jl, 384, 0, 0, 252, Min, 2204.9411767161196, NaN, Optimal, 1.2716500759124756
./solvers/minlpbnb/instances/knp5-40.stdout:DATA, knp5-40.jl, 201, 0, 0, 820, Max, NaN, NaN, UserLimit, 0.0
./solvers/minlpbnb/instances/castro5m2.stdout:DATA, castro5m2.jl, 182, 0, 0, 152, Min, 270.9575834263445, NaN, Optimal, 1.2636170387268066
./solvers/minlpbnb/instances/fuel.stdout:DATA, fuel.jl, 15, 3, 0, 30, Min, 8566.118961444377, 8566.118961444377, Optimal, 2.0271048545837402
./solvers/minlpbnb/instances/johnall.stdout:DATA, johnall.jl, 195, 190, 0, 193, Min, -224.73016203491227, 224.73016203495555, Optimal, 44.49584197998047
./solvers/minlpbnb/instances/nlp1.stdout:DATA, nlp1.jl, 2, 0, 0, 1, Min, 58.38367169858795, NaN, Optimal, 0.5650157928466797
./solvers/minlpbnb/instances/nlp2.stdout:DATA, nlp2.jl, 2, 0, 0, 0, Min, 5.0, NaN, Optimal, 0.5595359802246094
./solvers/minlpbnb/instances/saa_2.stdout:DATA, saa_2.jl, 4408, 400, 0, 6206, Min, NaN, -11.702287238143928, UserLimit, 3606.0119898319244
./solvers/minlpbnb/instances/genpooling_lee1.stdout:DATA, genpooling_lee1.jl, 50, 9, 0, 83, Min, -4640.0824135043495, -4640.0824135043495, Optimal, 3.1112451553344727
./solvers/minlpbnb/instances/carton7.stdout:DATA, carton7.jl, 329, 200, 56, 688, Min, 0, NaN, Infeasible, 119.68489384651184
./solvers/minlpbnb/instances/forest.stdout:DATA, forest.jl, 237, 73, 0, 310, Max, 0, NaN, Infeasible, 2.361413970366e-310
./solvers/minlpbnb/instances/bayes2_10.stdout:DATA, bayes2_10.jl, 87, 0, 0, 78, Min, 0.015143686360173656, NaN, Optimal, 1.253674030303955
./solvers/minlpbnb/instances/blend531.stdout:DATA, blend531.jl, 272, 104, 0, 736, Max, 20.039003998547262, 20.04098067723662, Optimal, 2799.4054098129272
./solvers/minlpbnb/instances/castro14m2.stdout:DATA, castro14m2.jl, 209, 0, 0, 205, Min, 575.9861111878477, NaN, Optimal, 0.6747109889984131
./solvers/minlpbnb/instances/castro13m2.stdout:DATA, castro13m2.jl, 1040, 0, 0, 783, Min, 1832.0115874005992, NaN, Optimal, 1.2466349601745605
./solvers/minlpbnb/instances/ex1223a.stdout:DATA, ex1223a.jl, 7, 4, 0, 15, Min, 4.579582379469024, 4.579582379469024, Optimal, 1.9518909454345703
./solvers/minlpbnb/instances/nlp3.stdout:DATA, nlp3.jl, 8, 0, 0, 6, Min, 7049.247897696512, NaN, Optimal, 0.5378391742706299
./solvers/minlpbnb/instances/ex1264.stdout:DATA, ex1264.jl, 88, 68, 0, 95, Min, 8.600000000543918, 8.600000000543918, Optimal, 99.06914710998535
./solvers/minlpbnb/instances/blend721.stdout:DATA, blend721.jl, 223, 87, 0, 628, Max, 13.526800605304787, 13.528000446278837, Optimal, 563.301069021225
./solvers/minlpbnb/instances/genpooling_meyer10.stdout:DATA, genpooling_meyer10.jl, 395, 187, 0, 424, Min, 1.0861871275322184e6, -1.0762712107259934e6, UserLimit, 3600.1101610660553
./solvers/minlpbnb/instances/dispatch.stdout:DATA, dispatch.jl, 5, 0, 0, 3, Min, 3155.2879266860346, NaN, Optimal, 1.403014898300171
./solvers/minlpbnb/instances/elf.stdout:DATA, elf.jl, 55, 24, 0, 39, Min, 0.1916624994347978, 0.1916624994347978, Optimal, 17.216521978378296
./solvers/minlpbnb/instances/blend029.stdout:DATA, blend029.jl, 102, 36, 0, 213, Max, 13.359400845731997, 13.359400845731997, Optimal, 37.44386601448059
./solvers/minlpbnb/instances/o8_ar4_1.stdout:DATA, o8_ar4_1.jl, 145, 0, 56, 348, Min, NaN, -128.10034096330386, UserLimit, 3600.0559079647064
./solvers/minlpbnb/instances/ex1266.stdout:DATA, ex1266.jl, 180, 138, 0, 178, Min, 16.3000001038498, 16.3000001038498, Optimal, 14.21846079826355
./solvers/minlpbnb/instances/ndcc12.stdout:DATA, ndcc12.jl, 645, 46, 0, 238, Min, 106.35415479599999, 106.35415479599999, Optimal, 15.618767976760864
./solvers/minlpbnb/instances/blend146.stdout:DATA, blend146.jl, 222, 87, 0, 624, Max, 45.28040066897055, 45.6873652194814, UserLimit, 3600.7964799404144
./solvers/minlpbnb/instances/multiplants_mtg1a.stdout:DATA, multiplants_mtg1a.jl, 194, 93, 0, 257, Min, NaN, -0.0, UserLimit, 3600.598470926285
./solvers/minlpbnb/instances/castro9m2.stdout:DATA, castro9m2.jl, 517, 0, 0, 573, Min, NaN, NaN, Error, 2.3321994229948e-310
./solvers/minlpbnb/instances/castro2m2.stdout:DATA, castro2m2.jl, 42, 0, 0, 45, Min, 470.31746426029684, NaN, Optimal, 0.600553035736084
./solvers/minlpbnb/instances/blend852.stdout:DATA, blend852.jl, 305, 120, 0, 861, Max, 53.96270126621113, 53.9678009020713, Optimal, 634.6091339588165
./solvers/minlpbnb/instances/blend480.stdout:DATA, blend480.jl, 312, 124, 0, 884, Max, NaN, 10.281867344485873, UserLimit, 3600.133003950119
