./solvers/juniper/JuniperLib/fo7_2.stdout:DATA, fo7_2.jl,115,42,0,212, Min, NaN,11.9175382708276, UserLimit,3600.05097317696
./solvers/juniper/JuniperLib/fo7_ar2_1.stdout:DATA, fo7_ar2_1.jl,113,0,42,270, Min, NaN,20.7685965596904, UserLimit,3600.06544280052
./solvers/juniper/JuniperLib/fo7_ar25_1.stdout:DATA, fo7_ar25_1.jl,113,0,42,270, Min, NaN,20.0024889515497, UserLimit,3600.02526712418
./solvers/juniper/JuniperLib/fo7_ar3_1.stdout:DATA, fo7_ar3_1.jl,113,0,42,270, Min, NaN,18.745385878849, UserLimit,3600.03206682205
./solvers/juniper/JuniperLib/fo7_ar4_1.stdout:DATA, fo7_ar4_1.jl,113,0,42,270, Min, NaN,17.1803801929865, UserLimit,3600.00857496262
./solvers/juniper/JuniperLib/fo7_ar5_1.stdout:DATA, fo7_ar5_1.jl,113,0,42,270, Min, NaN,16.885319900276, UserLimit,3600.08148002625
./solvers/juniper/JuniperLib/fo7.stdout:DATA, fo7.jl,115,42,0,212, Min, NaN,12.1059368489174, UserLimit,3600.02965092659
./solvers/juniper/JuniperLib/fo8_ar2_1.stdout:DATA, fo8_ar2_1.jl,145,0,56,348, Min, NaN,22.9809658511672, UserLimit,3600.00373387337
./solvers/juniper/JuniperLib/fo8_ar25_1.stdout:DATA, fo8_ar25_1.jl,145,0,56,348, Min, NaN,21.5713166774202, UserLimit,3600.00362801552
./solvers/juniper/JuniperLib/fo8_ar3_1.stdout:DATA, fo8_ar3_1.jl,145,0,56,348, Min, NaN,19.9107286896937, UserLimit,3600.04516005516
./solvers/juniper/JuniperLib/fo8_ar4_1.stdout:DATA, fo8_ar4_1.jl,145,0,56,348, Min, NaN,18.5875799739637, UserLimit,3600.02335715294
./solvers/juniper/JuniperLib/fo8_ar5_1.stdout:DATA, fo8_ar5_1.jl,145,0,56,348, Min, NaN,17.3300803849872, UserLimit,3600.04995203018
./solvers/juniper/JuniperLib/fo8.stdout:DATA, fo8.jl,147,56,0,274, Min, NaN,11.7352812009024, UserLimit,3600.04114294052
./solvers/juniper/JuniperLib/fo9_ar2_1.stdout:DATA, fo9_ar2_1.jl,181,0,72,436, Min, NaN,24.8180588820006, UserLimit,3600.04915809631
./solvers/juniper/JuniperLib/fo9_ar25_1.stdout:DATA, fo9_ar25_1.jl,181,0,72,436, Min, NaN,21.9514430645044, UserLimit,3600.0789039135
./solvers/juniper/JuniperLib/fo9_ar3_1.stdout:DATA, fo9_ar3_1.jl,181,0,72,436, Min, NaN,20.9480641256664, UserLimit,3600.0037419796
./solvers/juniper/JuniperLib/fo9_ar4_1.stdout:DATA, fo9_ar4_1.jl,181,0,72,436, Min, NaN,18.4500295448145, UserLimit,3600.0452029705
./solvers/juniper/JuniperLib/fo9_ar5_1.stdout:DATA, fo9_ar5_1.jl,181,0,72,436, Min, NaN,16.6752569752269, UserLimit,3600.0226931572
./solvers/juniper/JuniperLib/fo9.stdout:DATA, fo9.jl,183,72,0,344, Min, NaN,9.66535788035128, UserLimit,3600.01238203049
./solvers/juniper/JuniperLib/forest.stdout:DATA, forest.jl,237,73,0,310, Max,14396226.5225503,14396226.5225503, Optimal,8.29181814193726
./solvers/juniper/JuniperLib/fuel.stdout:DATA, fuel.jl,16,3,0,16, Min,8566.11892302168,8566.11892302168, Optimal,0.683259963989258
./solvers/juniper/JuniperLib/gams01.stdout:DATA, gams01.jl,146,110,0,1269, Min, NaN,1395.10676645349, UserLimit,3600.21026301384
./solvers/juniper/JuniperLib/gams02.stdout:DATA, gams02.jl,12689,96,0,14609, Min,0, NaN, Infeasible,335.20560002327
./solvers/juniper/JuniperLib/gasnet_al1.stdout:DATA, gasnet_al1.jl,725,136,0,831, Min, NaN,11161.7763455398, UserLimit,3600.05116701126
./solvers/juniper/JuniperLib/gasnet_al2.stdout:DATA, gasnet_al2.jl,725,136,0,831, Min,0, NaN, Infeasible,24.4598560333252
./solvers/juniper/JuniperLib/gasnet_al3.stdout:DATA, gasnet_al3.jl,725,136,0,831, Min,8945.6684052504,8945.6684052504, Optimal,1487.83675479889
./solvers/juniper/JuniperLib/gasnet_al4.stdout:DATA, gasnet_al4.jl,725,136,0,831, Min,0, NaN, Infeasible,29.2996499538422
./solvers/juniper/JuniperLib/gasnet_al5.stdout:DATA, gasnet_al5.jl,725,136,0,831, Min,0, NaN, Infeasible,28.2328808307648
./solvers/juniper/JuniperLib/gasnet.stdout:DATA, gasnet.jl,91,10,0,70, Min,0, NaN, Infeasible,14.8954210281372
./solvers/juniper/JuniperLib/gasprod_sarawak01.stdout:DATA, gasprod_sarawak01.jl,132,38,0,213, Min,-32445.4053035492,-32445.4053035492, Optimal,8.32936382293701
./solvers/juniper/JuniperLib/gasprod_sarawak16.stdout:DATA, gasprod_sarawak16.jl,1527,38,0,2253, Min,-32271.2183952007,-32271.2183952007, Optimal,58.8372418880463
./solvers/juniper/JuniperLib/gasprod_sarawak81.stdout:DATA, gasprod_sarawak81.jl,7572,38,0,11093, Min,-32273.0040335581,-32273.0040335581, Optimal,403.062027931213
./solvers/juniper/JuniperLib/gastrans.stdout:DATA, gastrans.jl,107,21,0,150, Min,89.0858387716883,89.0858387716883, Optimal,4.10520911216736
./solvers/juniper/JuniperLib/gastrans040.stdout:DATA, gastrans040.jl,280,0,48,554, Min,0, NaN, Infeasible,38.2347271442413
./solvers/juniper/JuniperLib/gastrans135.stdout:DATA, gastrans135.jl,1194,0,232,2473, Min,0, NaN, Infeasible,307.739775896072
./solvers/juniper/JuniperLib/gastrans582_cold13_95.stdout:DATA, gastrans582_cold13_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,259.357454061508
./solvers/juniper/JuniperLib/gastrans582_cold13.stdout:DATA, gastrans582_cold13.jl,2187,0,250,3733, Min,0, NaN, Infeasible,457.164924860001
./solvers/juniper/JuniperLib/gastrans582_cold17_95.stdout:DATA, gastrans582_cold17_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,258.953989028931
./solvers/juniper/JuniperLib/gastrans582_cold17.stdout:DATA, gastrans582_cold17.jl,2187,0,250,3733, Min,0, NaN, Infeasible,164.134673833847
./solvers/juniper/JuniperLib/gastrans582_cool12_95.stdout:DATA, gastrans582_cool12_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,220.444396972656
./solvers/juniper/JuniperLib/gastrans582_cool12.stdout:DATA, gastrans582_cool12.jl,2187,0,250,3733, Min, NaN, NaN, UserLimit,261.786360025406
./solvers/juniper/JuniperLib/gastrans582_cool14_95.stdout:DATA, gastrans582_cool14_95.jl,2187,0,250,3733, Min, NaN, NaN, UserLimit,264.412737131119
./solvers/juniper/JuniperLib/gastrans582_cool14.stdout:DATA, gastrans582_cool14.jl,2187,0,250,3733, Min,0, NaN, Infeasible,301.340256929398
./solvers/juniper/JuniperLib/gastrans582_freezing27_95.stdout:DATA, gastrans582_freezing27_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,237.151489019394
./solvers/juniper/JuniperLib/gastrans582_freezing27.stdout:DATA, gastrans582_freezing27.jl,2187,0,250,3733, Min, NaN, NaN, UserLimit,264.59476184845
./solvers/juniper/JuniperLib/gastrans582_freezing30_95.stdout:DATA, gastrans582_freezing30_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,206.32692694664
./solvers/juniper/JuniperLib/gastrans582_freezing30.stdout:DATA, gastrans582_freezing30.jl,2187,0,250,3733, Min,0, NaN, Infeasible,324.866854906082
./solvers/juniper/JuniperLib/gastrans582_mild10_95.stdout:DATA, gastrans582_mild10_95.jl,2187,0,250,3733, Min, NaN, NaN, UserLimit,252.198488950729
./solvers/juniper/JuniperLib/gastrans582_mild10.stdout:DATA, gastrans582_mild10.jl,2187,0,250,3733, Min,0, NaN, Infeasible,181.753247976303
./solvers/juniper/JuniperLib/gastrans582_mild11_95.stdout:DATA, gastrans582_mild11_95.jl,2187,0,250,3733, Min, NaN,0, UserLimit,3601.77960205078
./solvers/juniper/JuniperLib/gastrans582_mild11.stdout:DATA, gastrans582_mild11.jl,2187,0,250,3733, Min, NaN,0, UserLimit,3616.50300312042
./solvers/juniper/JuniperLib/gastrans582_warm15_95.stdout:DATA, gastrans582_warm15_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,852.525259971619
./solvers/juniper/JuniperLib/gastrans582_warm15.stdout:DATA, gastrans582_warm15.jl,2187,0,250,3733, Min,0, NaN, Infeasible,335.210783004761
./solvers/juniper/JuniperLib/gastrans582_warm31_95.stdout:DATA, gastrans582_warm31_95.jl,2187,0,250,3733, Min,0, NaN, Infeasible,382.151855945587
./solvers/juniper/JuniperLib/gastrans582_warm31.stdout:DATA, gastrans582_warm31.jl,2187,0,250,3733, Min,0, NaN, Infeasible,265.131714820862
./solvers/juniper/JuniperLib/genpooling_lee1.stdout:DATA, genpooling_lee1.jl,50,9,0,83, Min,-4556.350222734,-4556.350222734, Optimal,1.84069895744324
./solvers/juniper/JuniperLib/genpooling_lee2.stdout:DATA, genpooling_lee2.jl,54,9,0,93, Min,-3702.57425915682,-3702.57425915682, Optimal,2.70022988319397
./solvers/juniper/JuniperLib/genpooling_meyer04.stdout:DATA, genpooling_meyer04.jl,119,55,0,142, Min,1388261.68771995,1388261.68771995, Optimal,11.7554440498352
./solvers/juniper/JuniperLib/genpooling_meyer10.stdout:DATA, genpooling_meyer10.jl,395,187,0,424, Min,1134751.85637663,1134751.85637663, Optimal,73.9420480728149
./solvers/juniper/JuniperLib/genpooling_meyer15.stdout:DATA, genpooling_meyer15.jl,735,352,0,769, Min,943734.027412472,943734.027412472, Optimal,68.074963092804
./solvers/juniper/JuniperLib/ghg_1veh.stdout:DATA, ghg_1veh.jl,30,12,0,38, Min,7.78163477109053,0, Optimal,2.85879111289978
./solvers/juniper/JuniperLib/ghg_2veh.stdout:DATA, ghg_2veh.jl,58,18,0,63, Min,7.77090444544728,7.77090444544728, Optimal,3.15171694755554
./solvers/juniper/JuniperLib/ghg_3veh.stdout:DATA, ghg_3veh.jl,97,36,0,120, Min,7.77044208469966,7.77044208469966, Optimal,5.60060095787048
./solvers/juniper/JuniperLib/graphpart_2g-0044-1601.stdout:DATA, graphpart_2g-0044-1601.jl,49,48,0,17, Min,-954077.033822652,-954077.033822652, Optimal,2.91190600395203
./solvers/juniper/JuniperLib/graphpart_2g-0055-0062.stdout:DATA, graphpart_2g-0055-0062.jl,76,75,0,26, Min,-1484348.06405808,-1484348.06405808, Optimal,6.98867893218994
./solvers/juniper/JuniperLib/graphpart_2g-0066-0066.stdout:DATA, graphpart_2g-0066-0066.jl,109,108,0,37, Min,-2735297.09950719,-2735297.09950719, Optimal,0.890694856643677
./solvers/juniper/JuniperLib/graphpart_2g-0077-0077.stdout:DATA, graphpart_2g-0077-0077.jl,148,147,0,50, Min,-3282435.13761726,-3282435.13761726, Optimal,15.8575749397278
./solvers/juniper/JuniperLib/graphpart_2g-0088-0088.stdout:DATA, graphpart_2g-0088-0088.jl,193,192,0,65, Min,-5685586.18445372,0, Optimal,0.748263835906982
./solvers/juniper/JuniperLib/graphpart_2g-0099-9211.stdout:DATA, graphpart_2g-0099-9211.jl,244,243,0,82, Min,-5031205.20071319,-5031205.20071319, Optimal,21.7560729980469
./solvers/juniper/JuniperLib/graphpart_2g-1010-0824.stdout:DATA, graphpart_2g-1010-0824.jl,301,300,0,101, Min,-6961160.27982006,-6961160.27982006, Optimal,29.5999209880829
./solvers/juniper/JuniperLib/graphpart_2pm-0044-0044.stdout:DATA, graphpart_2pm-0044-0044.jl,49,48,0,17, Min,-13.0000004365215,-13.0000004365215, Optimal,4.37807512283325
./solvers/juniper/JuniperLib/graphpart_2pm-0055-0055.stdout:DATA, graphpart_2pm-0055-0055.jl,76,75,0,26, Min,-20.0000006815108,-20.0000007103279, Optimal,12.6569268703461
./solvers/juniper/JuniperLib/graphpart_2pm-0066-0066.stdout:DATA, graphpart_2pm-0066-0066.jl,109,108,0,37, Min,-29.0000010316637,-29.0000010594427, Optimal,23.1275842189789
./solvers/juniper/JuniperLib/graphpart_2pm-0077-0777.stdout:DATA, graphpart_2pm-0077-0777.jl,148,147,0,50, Min,-39.0000013613159,-39.0000013613159, Optimal,29.4900438785553
./solvers/juniper/JuniperLib/graphpart_2pm-0088-0888.stdout:DATA, graphpart_2pm-0088-0888.jl,193,192,0,65, Min,-55.0000019025237,-55.0000019025237, Optimal,42.1253209114075
./solvers/juniper/JuniperLib/graphpart_2pm-0099-0999.stdout:DATA, graphpart_2pm-0099-0999.jl,244,243,0,82, Min,-64.000002211492,-64.0000022488415, Optimal,65.9867858886719
./solvers/juniper/JuniperLib/graphpart_3g-0234-0234.stdout:DATA, graphpart_3g-0234-0234.jl,73,72,0,25, Min,-1952753.07831189,-1952753.07831189, Optimal,8.04822397232056
./solvers/juniper/JuniperLib/graphpart_3g-0244-0244.stdout:DATA, graphpart_3g-0244-0244.jl,97,96,0,33, Min,-2725383.11050936,-2725383.11050936, Optimal,9.84828901290894
./solvers/juniper/JuniperLib/graphpart_3g-0333-0333.stdout:DATA, graphpart_3g-0333-0333.jl,82,81,0,28, Min,-1882389.08145227,-1882389.08145227, Optimal,8.92682313919067
./solvers/juniper/JuniperLib/graphpart_3g-0334-0334.stdout:DATA, graphpart_3g-0334-0334.jl,109,108,0,37, Min,-3410696.12600281,-3410696.12600281, Optimal,11.9944791793823
./solvers/juniper/JuniperLib/graphpart_3g-0344-0344.stdout:DATA, graphpart_3g-0344-0344.jl,145,144,0,49, Min,-5095510.17482716,0, Optimal,0.729554891586304
./solvers/juniper/JuniperLib/graphpart_3g-0444-0444.stdout:DATA, graphpart_3g-0444-0444.jl,193,192,0,65, Min,-7513024.24644933,0, Optimal,0.747364044189453
./solvers/juniper/JuniperLib/graphpart_3pm-0234-0234.stdout:DATA, graphpart_3pm-0234-0234.jl,73,72,0,25, Min,-20.0000007313474,-20.0000007313474, Optimal,10.1599409580231
./solvers/juniper/JuniperLib/graphpart_3pm-0244-0244.stdout:DATA, graphpart_3pm-0244-0244.jl,97,96,0,33, Min,-28.0000009766519,-28.0000009766519, Optimal,15.6351289749146
./solvers/juniper/JuniperLib/graphpart_3pm-0333-0333.stdout:DATA, graphpart_3pm-0333-0333.jl,82,81,0,28, Min,-26.0000008766147,-26.0000008766147, Optimal,15.0365400314331
./solvers/juniper/JuniperLib/graphpart_3pm-0334-0334.stdout:DATA, graphpart_3pm-0334-0334.jl,109,108,0,37, Min,-36.0000012158306,-36.0000012158306, Optimal,20.9335479736328
./solvers/juniper/JuniperLib/graphpart_3pm-0344-0344.stdout:DATA, graphpart_3pm-0344-0344.jl,145,144,0,49, Min,-48.0000016121162,-48.0000016121162, Optimal,35.5998120307922
./solvers/juniper/JuniperLib/graphpart_3pm-0444-0444.stdout:DATA, graphpart_3pm-0444-0444.jl,193,192,0,65, Min,-65.0000023129357,-65.0000023129357, Optimal,45.5247550010681
./solvers/juniper/JuniperLib/graphpart_clique-20.stdout:DATA, graphpart_clique-20.jl,61,60,0,21, Min,146.999987795666,146.999987365097, Optimal,18.6520159244537
./solvers/juniper/JuniperLib/graphpart_clique-30.stdout:DATA, graphpart_clique-30.jl,91,90,0,31, Min,494.999957455402,0, Optimal,1.02040481567383
./solvers/juniper/JuniperLib/graphpart_clique-40.stdout:DATA, graphpart_clique-40.jl,121,120,0,41, Min,1182.99989823156,1182.99989823156, Optimal,1.53697180747986
./solvers/juniper/JuniperLib/graphpart_clique-50.stdout:DATA, graphpart_clique-50.jl,151,150,0,51, Min,2311.9998050795,2311.9998050795, Optimal,4.37394714355469
./solvers/juniper/JuniperLib/graphpart_clique-60.stdout:DATA, graphpart_clique-60.jl,181,180,0,61, Min,3989.99965990686,0, Optimal,2.31273412704468
./solvers/juniper/JuniperLib/graphpart_clique-70.stdout:DATA, graphpart_clique-70.jl,211,210,0,71, Min,6347.9994568353,6347.9994568353, Optimal,4.53056001663208
./solvers/juniper/JuniperLib/hda.stdout:DATA, hda.jl,723,13,0,719, Min,0, NaN, Infeasible,60.7371039390564
./solvers/juniper/JuniperLib/heatexch_gen1.stdout:DATA, heatexch_gen1.jl,113,12,0,121, Min,191909.789165565,191909.789165565, Optimal,32.8961391448975
./solvers/juniper/JuniperLib/heatexch_gen2.stdout:DATA, heatexch_gen2.jl,149,16,0,167, Min,0, NaN, Infeasible,29.9537568092346
./solvers/juniper/JuniperLib/heatexch_gen3.stdout:DATA, heatexch_gen3.jl,581,60,0,511, Min,0, NaN, Infeasible,67.1658070087433
./solvers/juniper/JuniperLib/heatexch_spec1.stdout:DATA, heatexch_spec1.jl,57,12,0,65, Min,154997.333637417,154997.333637417, Optimal,2.50644111633301
./solvers/juniper/JuniperLib/heatexch_spec2.stdout:DATA, heatexch_spec2.jl,77,16,0,91, Min,634976.327821415,634976.327821415, Optimal,7.23996591567993
./solvers/juniper/JuniperLib/heatexch_spec3.stdout:DATA, heatexch_spec3.jl,261,60,0,251, Min, NaN, NaN, UserLimit,33.7612321376801
./solvers/juniper/JuniperLib/heatexch_trigen.stdout:DATA, heatexch_trigen.jl,292,45,0,263, Max, NaN, NaN, UserLimit,41.1184749603271
./solvers/juniper/JuniperLib/hvb11.stdout:DATA, hvb11.jl,9818,9537,0,10252, Min, NaN,43737.2206386363, UserLimit,3883.2182071209
./solvers/juniper/JuniperLib/hybriddynamic_fixed.stdout:DATA, hybriddynamic_fixed.jl,72,10,0,80, Min,1.47377777527838,1.47377777527838, Optimal,0.365077972412109
./solvers/juniper/JuniperLib/hybriddynamic_var.stdout:DATA, hybriddynamic_var.jl,82,10,0,101, Min,1.53641514073906,1.53641514073906, Optimal,1.37622094154358
./solvers/juniper/JuniperLib/hydroenergy1.stdout:DATA, hydroenergy1.jl,289,96,0,429, Max,209721.010284784,209721.010284784, Optimal,6.45575594902039
./solvers/juniper/JuniperLib/hydroenergy2.stdout:DATA, hydroenergy2.jl,577,192,0,857, Max,371811.876315377,371811.876315377, Optimal,24.816880941391
./solvers/juniper/JuniperLib/hydroenergy3.stdout:DATA, hydroenergy3.jl,1009,336,0,1499, Max,744963.759152938,744963.759152938, Optimal,97.5860021114349
./solvers/juniper/JuniperLib/ibs2.stdout:DATA, ibs2.jl,3011,1500,0,1822, Min, NaN,4.45126004429346, UserLimit,3600.16204404831
./solvers/juniper/JuniperLib/jit1.stdout:DATA, jit1.jl,26,0,4,33, Min,0, NaN, Infeasible,0.404521942138672
./solvers/juniper/JuniperLib/johnall.stdout:DATA, johnall.jl,195,190,0,193, Min,-224.730162038223,-224.730162038223, Optimal,97.60400390625
./solvers/juniper/JuniperLib/kport40.stdout:DATA, kport40.jl,268,3,111,49, Min, NaN,36.799282173134, UserLimit,3600.05707907677
./solvers/juniper/JuniperLib/lip.stdout:DATA, lip.jl,61,52,0,84, Max,0, NaN, Infeasible,33.107528924942
./solvers/juniper/JuniperLib/lop97ic.stdout:DATA, lop97ic.jl,1754,0,1662,92, Min, NaN,3901.62184619365, UserLimit,3601.06066012382
./solvers/juniper/JuniperLib/lop97icx.stdout:DATA, lop97icx.jl,987,0,899,88, Min, NaN,4081.44817502141, UserLimit,3600.03025412559
./solvers/juniper/JuniperLib/m3.stdout:DATA, m3.jl,27,6,0,44, Min,37.7999994857422,37.7999994857422, Optimal,1.30885100364685
./solvers/juniper/JuniperLib/m6.stdout:DATA, m6.jl,87,30,0,158, Min,82.2568754689259,74.774781061249, UserLimit,3600.01762795448
./solvers/juniper/JuniperLib/m7_ar2_1.stdout:DATA, m7_ar2_1.jl,113,0,42,270, Min,196.027816072292,196.027816072292, Optimal,1264.35252690315
./solvers/juniper/JuniperLib/m7_ar25_1.stdout:DATA, m7_ar25_1.jl,113,0,42,270, Min,143.584987451854,143.584987451854, Optimal,255.405028820038
./solvers/juniper/JuniperLib/m7_ar3_1.stdout:DATA, m7_ar3_1.jl,113,0,42,270, Min, NaN,129.534579764613, UserLimit,3600.05842494965
./solvers/juniper/JuniperLib/m7_ar4_1.stdout:DATA, m7_ar4_1.jl,113,0,42,270, Min,106.756875565986,106.756875565986, Optimal,1546.5858809948
./solvers/juniper/JuniperLib/m7_ar5_1.stdout:DATA, m7_ar5_1.jl,113,0,42,270, Min, NaN,93.1956688434581, UserLimit,3600.02466797829
./solvers/juniper/JuniperLib/m7.stdout:DATA, m7.jl,115,42,0,212, Min, NaN,39.744997493702, UserLimit,3600.01723194122
./solvers/juniper/JuniperLib/meanvarx.stdout:DATA, meanvarx.jl,36,14,0,45, Min,14.3692309032783,14.3692309032783, Optimal,1.09862303733826
./solvers/juniper/JuniperLib/minlphix.stdout:DATA, minlphix.jl,85,20,0,93, Min, NaN, NaN, Error,3.69082117080688
./solvers/juniper/JuniperLib/multiplants_mtg1a.stdout:DATA, multiplants_mtg1a.jl,194,93,0,257, Max,391.613509792963,391.613509792963, Optimal,1115.1381509304
./solvers/juniper/JuniperLib/multiplants_mtg1b.stdout:DATA, multiplants_mtg1b.jl,194,93,0,257, Max,450.547874598451,472.354161992705, UserLimit,3603.05273485184
./solvers/juniper/JuniperLib/multiplants_mtg1c.stdout:DATA, multiplants_mtg1c.jl,245,120,0,319, Max,683.971251405921,683.971251405921, Optimal,938.62069606781
./solvers/juniper/JuniperLib/multiplants_mtg2.stdout:DATA, multiplants_mtg2.jl,230,112,0,307, Max,7099.18624021477,7099.87557529312, Optimal,2972.07447099686
./solvers/juniper/JuniperLib/multiplants_mtg5.stdout:DATA, multiplants_mtg5.jl,191,78,0,309, Max,5924.64933631647,5924.64933631647, Optimal,2234.60739779472
./solvers/juniper/JuniperLib/multiplants_mtg6.stdout:DATA, multiplants_mtg6.jl,350,176,0,481, Max, NaN,5332.94182191502, UserLimit,3600.02458000183
./solvers/juniper/JuniperLib/multiplants_stg1.stdout:DATA, multiplants_stg1.jl,415,198,0,262, Max,234.231424254925,468.773189010357, UserLimit,3602.7335498333
./solvers/juniper/JuniperLib/multiplants_stg1a.stdout:DATA, multiplants_stg1a.jl,424,216,0,250, Max,363.173644198594,397.512947186197, UserLimit,3600.16358590126
./solvers/juniper/JuniperLib/multiplants_stg1b.stdout:DATA, multiplants_stg1b.jl,476,243,0,280, Max,467.774792133773,518.055210757913, UserLimit,3600.14992904663
./solvers/juniper/JuniperLib/multiplants_stg1c.stdout:DATA, multiplants_stg1c.jl,477,252,0,270, Max,677.425065464204,771.064506657646, UserLimit,3600.89475011826
./solvers/juniper/JuniperLib/multiplants_stg5.stdout:DATA, multiplants_stg5.jl,451,216,0,299, Max, NaN,5964.00752882998, UserLimit,3601.44281601906
./solvers/juniper/JuniperLib/multiplants_stg6.stdout:DATA, multiplants_stg6.jl,694,384,0,388, Max, NaN,5958.03836574047, UserLimit,3601.60082316399
./solvers/juniper/JuniperLib/ndcc12.stdout:DATA, ndcc12.jl,645,46,0,238, Min,106.354154796,106.354154796, Optimal,85.2973749637604
./solvers/juniper/JuniperLib/ndcc12persp.stdout:DATA, ndcc12persp.jl,691,46,0,284, Min,106.354155327288,106.354155327288, Optimal,15.2981050014496
./solvers/juniper/JuniperLib/ndcc13.stdout:DATA, ndcc13.jl,631,42,0,255, Min, NaN,81.1330213362448, UserLimit,3600.42417693138
./solvers/juniper/JuniperLib/ndcc13persp.stdout:DATA, ndcc13persp.jl,673,42,0,297, Min,84.9179275930982,84.9179275930982, Optimal,660.659616947174
./solvers/juniper/JuniperLib/ndcc14.stdout:DATA, ndcc14.jl,865,54,0,306, Min, NaN,60.2954726899396, UserLimit,3600.83075594902
./solvers/juniper/JuniperLib/ndcc14persp.stdout:DATA, ndcc14persp.jl,919,54,0,360, Min, NaN,105.328058906573, UserLimit,3600.3931221962
./solvers/juniper/JuniperLib/ndcc15.stdout:DATA, ndcc15.jl,681,40,0,307, Min,94.611207098,94.611207098, Optimal,726.715347051621
./solvers/juniper/JuniperLib/ndcc15persp.stdout:DATA, ndcc15persp.jl,721,40,0,347, Min,94.611207098,94.611207098, Optimal,58.5764620304108
./solvers/juniper/JuniperLib/ndcc16.stdout:DATA, ndcc16.jl,1081,60,0,378, Min, NaN,61.4239597031253, UserLimit,3600.71926093101
./solvers/juniper/JuniperLib/ndcc16persp.stdout:DATA, ndcc16persp.jl,1141,60,0,438, Min, NaN,109.766253216865, UserLimit,3600.57847213745
./solvers/juniper/JuniperLib/netmod_dol1.stdout:DATA, netmod_dol1.jl,1999,462,0,3138, Min, NaN,-0.610188431406789, UserLimit,3600.28713417053
./solvers/juniper/JuniperLib/netmod_dol2.stdout:DATA, netmod_dol2.jl,1999,462,0,3081, Min,-0.560007971555976,-0.560007971555976, Optimal,1770.64528393745
./solvers/juniper/JuniperLib/netmod_kar1.stdout:DATA, netmod_kar1.jl,457,136,0,667, Min,-0.419789307663146,-0.419789307663146, Optimal,226.879873037338
./solvers/juniper/JuniperLib/netmod_kar2.stdout:DATA, netmod_kar2.jl,457,136,0,667, Min,-0.419789307663146,-0.419789307663146, Optimal,227.279515981674
./solvers/juniper/JuniperLib/no7_ar2_1.stdout:DATA, no7_ar2_1.jl,113,0,42,270, Min, NaN,84.3533058310435, UserLimit,3600.0099799633
./solvers/juniper/JuniperLib/no7_ar25_1.stdout:DATA, no7_ar25_1.jl,113,0,42,270, Min, NaN,82.1305488130426, UserLimit,3600.08117985725
./solvers/juniper/JuniperLib/no7_ar3_1.stdout:DATA, no7_ar3_1.jl,113,0,42,270, Min, NaN,76.2372072377501, UserLimit,3600.08794093132
./solvers/juniper/JuniperLib/no7_ar4_1.stdout:DATA, no7_ar4_1.jl,113,0,42,270, Min, NaN,71.5466573227399, UserLimit,3600.00666189194
./solvers/juniper/JuniperLib/no7_ar5_1.stdout:DATA, no7_ar5_1.jl,113,0,42,270, Min, NaN,67.2798822072655, UserLimit,3600.00764799118
./solvers/juniper/JuniperLib/nous1.stdout:DATA, nous1.jl,51,2,0,44, Min,1.65211009417127,1.65211009417127, Optimal,2.66054010391235
./solvers/juniper/JuniperLib/nous2.stdout:DATA, nous2.jl,51,2,0,44, Min,0, NaN, Infeasible,1.54480504989624
./solvers/juniper/JuniperLib/nuclear10a.stdout:DATA, nuclear10a.jl,13011,10920,0,3340, Min, NaN,-1.1766969060859, UserLimit,3610.57727217674
./solvers/juniper/JuniperLib/nuclear10b.stdout:DATA, nuclear10b.jl,23827,10920,0,24972, Min, NaN,-1.19422936508806, UserLimit,3656.30189800262
./solvers/juniper/JuniperLib/nuclear14.stdout:DATA, nuclear14.jl,1563,576,0,1227, Min,-1.12936645192989,-1.12936645192989, Optimal,349.877113103867
./solvers/juniper/JuniperLib/nuclear14a.stdout:DATA, nuclear14a.jl,993,600,0,634, Min,-1.1296430920322,-1.1296430920322, Optimal,31.5952298641205
./solvers/juniper/JuniperLib/nuclear14b.stdout:DATA, nuclear14b.jl,1569,600,0,1786, Min,-1.12138949084576,-1.1674557708026, UserLimit,3600.22381901741
./solvers/juniper/JuniperLib/nuclear25.stdout:DATA, nuclear25.jl,1679,625,0,1304, Min,-1.1201873257844,-1.12023045957951, Optimal,974.374663829803
./solvers/juniper/JuniperLib/nuclear25a.stdout:DATA, nuclear25a.jl,1059,650,0,660, Min,-1.12067609020746,-1.12071460936781, Optimal,159.809458971024
./solvers/juniper/JuniperLib/nuclear25b.stdout:DATA, nuclear25b.jl,1684,650,0,1910, Min,-1.10441118375097,-1.16888121834104, UserLimit,3600.2320728302
./solvers/juniper/JuniperLib/nuclear49.stdout:DATA, nuclear49.jl,5736,2401,0,3874, Min, NaN,-1.15107278875961, UserLimit,3737.52352309227
./solvers/juniper/JuniperLib/nuclear49a.stdout:DATA, nuclear49a.jl,3342,2450,0,1432, Min,-1.15142733832053,-1.15142733832053, Optimal,2564.26293301582
